ts,value
2021-01-01T01:55:00.000+04:00,-0.1025
2021-01-01T01:55:15.000+04:00,-0.06
2021-01-01T01:55:30.000+04:00,5.7669935
2021-01-01T01:55:45.000+04:00,5.7415957
2021-01-01T01:56:00.000+04:00,5.811651
2021-01-01T01:56:15.000+04:00,5.8716583
2021-01-01T01:56:30.000+04:00,5.872115
2021-01-01T01:56:45.000+04:00,-0.1094
2021-01-01T01:57:00.000+04:00,5.8463726
2021-01-01T01:57:15.000+04:00,5.8185706
2021-01-01T01:57:30.000+04:00,5.8641133
2021-01-01T01:57:45.000+04:00,5.818401
2021-01-01T01:58:00.000+04:00,5.9091315
2021-01-01T01:58:15.000+04:00,5.896506
2021-01-01T01:58:30.000+04:00,5.820123
2021-01-01T01:58:45.000+04:00,5.8145843
2021-01-01T01:59:00.000+04:00,5.7799883
2021-01-01T01:59:15.000+04:00,5.729636
2021-01-01T01:59:30.000+04:00,5.7407284
2021-01-01T01:59:45.000+04:00,5.8726654
2021-01-01T02:00:00.000+04:00,5.909749
2021-01-01T02:00:15.000+04:00,5.6957793
2021-01-01T02:00:30.000+04:00,5.5858583
2021-01-01T02:00:45.000+04:00,5.6476874
2021-01-01T02:01:00.000+04:00,5.4501686
2021-01-01T02:01:30.000+04:00,5.4250927
2021-01-01T02:01:45.000+04:00,-0.4273
2021-01-01T02:02:00.000+04:00,5.3709483
2021-01-01T02:02:15.000+04:00,5.3045197
2021-01-01T02:02:30.000+04:00,5.406056
2021-01-01T02:02:45.000+04:00,5.3655615
2021-01-01T02:03:00.000+04:00,5.3594384
2021-01-01T02:03:15.000+04:00,5.3542905
2021-01-01T02:03:30.000+04:00,5.1207213
2021-01-01T02:03:45.000+04:00,5.1172347
2021-01-01T02:04:00.000+04:00,5.190734
2021-01-01T02:04:15.000+04:00,5.2160234
2021-01-01T02:04:30.000+04:00,5.2515078
2021-01-01T02:04:45.000+04:00,5.1881905
2021-01-01T02:05:00.000+04:00,5.1416774
2021-01-01T02:05:15.000+04:00,5.205072
2021-01-01T02:05:30.000+04:00,5.1200795
2021-01-01T02:05:45.000+04:00,5.120506
2021-01-01T02:06:00.000+04:00,5.0555553
2021-01-01T02:06:15.000+04:00,5.081034
2021-01-01T02:06:45.000+04:00,5.1918015
2021-01-01T02:07:00.000+04:00,5.0722013
2021-01-01T02:07:15.000+04:00,4.947054
2021-01-01T02:07:30.000+04:00,5.0069656
2021-01-01T02:07:45.000+04:00,4.9195423
2021-01-01T02:08:00.000+04:00,5.000991
2021-01-01T02:08:15.000+04:00,4.950518
2021-01-01T02:08:30.000+04:00,5.027831
2021-01-01T02:08:45.000+04:00,4.953737
2021-01-01T02:09:00.000+04:00,4.8031425
2021-01-01T02:09:15.000+04:00,4.913756
2021-01-01T02:09:30.000+04:00,4.863484
2021-01-01T02:09:45.000+04:00,4.891435
2021-01-01T02:10:00.000+04:00,4.8018165
2021-01-01T02:10:15.000+04:00,4.884437
2021-01-01T02:10:30.000+04:00,4.9559045
2021-01-01T02:10:45.000+04:00,4.938127
2021-01-01T02:11:00.000+04:00,4.964614
2021-01-01T02:11:15.000+04:00,0.2328
2021-01-01T02:11:30.000+04:00,4.717713
2021-01-01T02:11:45.000+04:00,4.5609436
2021-01-01T02:12:00.000+04:00,4.601873
2021-01-01T02:12:15.000+04:00,4.5018115
2021-01-01T02:12:30.000+04:00,4.4703674
2021-01-01T02:12:45.000+04:00,4.408451
2021-01-01T02:13:00.000+04:00,4.3492713
2021-01-01T02:13:15.000+04:00,4.2279387
2021-01-01T02:13:30.000+04:00,4.3047624
2021-01-01T02:13:45.000+04:00,4.111353
2021-01-01T02:14:00.000+04:00,3.8054206
2021-01-01T02:14:15.000+04:00,3.7148755
2021-01-01T02:14:30.000+04:00,3.7219276
2021-01-01T02:14:45.000+04:00,-0.1365
2021-01-01T02:15:00.000+04:00,3.5593674
2021-01-01T02:15:15.000+04:00,3.6537762
2021-01-01T02:15:30.000+04:00,3.5108254
2021-01-01T02:15:45.000+04:00,3.3525262
2021-01-01T02:16:00.000+04:00,3.3105898
2021-01-01T02:16:15.000+04:00,3.2823272
2021-01-01T02:16:30.000+04:00,3.2783496
2021-01-01T02:16:45.000+04:00,3.038369
2021-01-01T02:17:00.000+04:00,3.0480964
2021-01-01T02:17:15.000+04:00,2.853144
2021-01-01T02:17:30.000+04:00,2.940423
2021-01-01T02:17:45.000+04:00,2.7427459
2021-01-01T02:18:00.000+04:00,2.6312242
2021-01-01T02:18:15.000+04:00,2.4514701
2021-01-01T02:18:30.000+04:00,2.3749957
2021-01-01T02:18:45.000+04:00,2.3536136
2021-01-01T02:19:00.000+04:00,2.0911357
2021-01-01T02:19:15.000+04:00,1.9999748
2021-01-01T02:19:30.000+04:00,1.8368433
2021-01-01T02:19:45.000+04:00,1.9271535
2021-01-01T02:20:00.000+04:00,1.8952185
2021-01-01T02:20:15.000+04:00,1.8598508
2021-01-01T02:20:30.000+04:00,1.8653632
2021-01-01T02:20:45.000+04:00,1.9092689
2021-01-01T02:21:00.000+04:00,1.8488806
2021-01-01T02:21:15.000+04:00,1.9576116
2021-01-01T02:21:30.000+04:00,2.1658747
